item,itemLabel,dplace,dplaceLabel,dgeo,dmanner,dmannerLabel,dcause,dcauseLabel,burial,burialLabel,burialgeo
http://www.wikidata.org/entity/Q2636522,Ашуг Алескер,http://www.wikidata.org/entity/Q2530813,Азат,Point(45.866666666 40.183333333),,,,,http://www.wikidata.org/entity/Q2530813,Азат,Point(45.866666666 40.183333333)
http://www.wikidata.org/entity/Q2364621,Валентин Саввич Пикуль,http://www.wikidata.org/entity/Q1773,Рига,Point(24.106944444 56.9475),http://www.wikidata.org/entity/Q3739104,ненасильственная смерть,http://www.wikidata.org/entity/Q12152,инфаркт миокарда,http://www.wikidata.org/entity/Q2564167,Лесное кладбище,Point(24.149444444 56.987222222)
http://www.wikidata.org/entity/Q4113348,"Владко, Владимир Николаевич",http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q4203038,Ира Ян,http://www.wikidata.org/entity/Q33935,Тель-Авив,Point(34.78 32.08),,,,,http://www.wikidata.org/entity/Q2597530,Трумпельдор,Point(34.770033 32.075631)
http://www.wikidata.org/entity/Q4125856,"Воронько, Платон Никитович",http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q1368935,Мати Унт,http://www.wikidata.org/entity/Q1770,Таллин,Point(24.745 59.437222222),,,,,http://www.wikidata.org/entity/Q2541547,Лесное кладбище,Point(24.870555555 59.469722222)
http://www.wikidata.org/entity/Q4333667,Олесь Ульяненко,http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q2062907,Пауль Вийдинг,http://www.wikidata.org/entity/Q1770,Таллин,Point(24.745 59.437222222),,,,,http://www.wikidata.org/entity/Q2541547,Лесное кладбище,Point(24.870555555 59.469722222)
http://www.wikidata.org/entity/Q1711542,"Смуул, Юхан",http://www.wikidata.org/entity/Q1770,Таллин,Point(24.745 59.437222222),,,,,http://www.wikidata.org/entity/Q2541547,Лесное кладбище,Point(24.870555555 59.469722222)
http://www.wikidata.org/entity/Q4311588,"Нагнибеда, Николай Львович",http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q4276237,Фёдор Павлович Максимов,http://www.wikidata.org/entity/Q2629637,Рыльский район,Point(34.68333333 51.56666667),,,,,http://www.wikidata.org/entity/Q2629637,Рыльский район,Point(34.68333333 51.56666667)
http://www.wikidata.org/entity/Q2080632,Иван Яковлевич Науменко,http://www.wikidata.org/entity/Q2280,Минск,Point(27.561837 53.902246),,,,,http://www.wikidata.org/entity/Q2657160,Кальварийское кладбище,Point(27.503888888 53.908333333)
http://www.wikidata.org/entity/Q2089997,Николай Степанович Винграновский,http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q1967208,"Олейник, Борис Ильич",http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),,,http://www.wikidata.org/entity/Q181754,сердечная недостаточность,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q2622084,"Ковпак, Сидор Артемьевич",http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q983989,"Загребельный, Павел Архипович",http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),http://www.wikidata.org/entity/Q3739104,ненасильственная смерть,http://www.wikidata.org/entity/Q12204,туберкулёз,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q1708445,"Талалай, Леонид Николаевич",http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q2388302,Олесь Гончар,http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q256327,Ванда Львовна Василевская,http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),http://www.wikidata.org/entity/Q3739104,ненасильственная смерть,http://www.wikidata.org/entity/Q12152,инфаркт миокарда,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q2037667,Андрей Самойлович Малышко,http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q2575598,"Попович, Мирослав Владимирович",http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q2392075,Алексей Фёдорович Фёдоров,http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q2590303,Янка Лучина,http://www.wikidata.org/entity/Q2280,Минск,Point(27.561837 53.902246),,,,,http://www.wikidata.org/entity/Q2657160,Кальварийское кладбище,Point(27.503888888 53.908333333)
http://www.wikidata.org/entity/Q426509,Василий Семёнович Стус,http://www.wikidata.org/entity/Q2071462,Пермь-36,Point(57.43033 58.2633),http://www.wikidata.org/entity/Q149086,гомицид,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q298033,Леся Украинка,http://www.wikidata.org/entity/Q2474275,Сурами,Point(43.5625 42.019444444),http://www.wikidata.org/entity/Q3739104,ненасильственная смерть,http://www.wikidata.org/entity/Q2723627,Q2723627,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q2623762,Владимир Николаевич Сосюра,http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q2447379,Ольга Петровна Косач,http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q1046501,Александр Евдокимович Корнейчук,http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q371322,Михаил Сергеевич Грушевский,http://www.wikidata.org/entity/Q153676,Кисловодск,Point(42.72 43.91),,,http://www.wikidata.org/entity/Q183134,сепсис,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q249879,"Гринченко, Мария Николаевна",http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q2071068,"Эллан-Блакитный, Василий Михайлович",http://www.wikidata.org/entity/Q42308,Харьков,Point(36.229166666 50.0),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q2617530,"Панченко, Пётр Иосифович",http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q2380199,"Гринченко, Борис Дмитриевич",http://www.wikidata.org/entity/Q16186,Империя,Point(8.029652777 43.886466666),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q2424846,"Покальчук, Юрий Владимирович",http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q319861,Александр Николаевич Бенуа,http://www.wikidata.org/entity/Q90,Париж,Point(2.351388888 48.856944444),,,,,http://www.wikidata.org/entity/Q2655037,Кладбище Батиньоль,Point(2.316666666 48.897777777)
http://www.wikidata.org/entity/Q2498056,"Нечуй-Левицкий, Иван Семёнович",http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q1345193,Николай Бажан,http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q924751,Иван Григорьевич Драченко,http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q1996140,Левко Григорьевич Лукьяненко,http://www.wikidata.org/entity/Q5443718,Клиническая больница «Феофания»,Point(30.487254 50.36215),http://www.wikidata.org/entity/Q3739104,ненасильственная смерть,http://www.wikidata.org/entity/Q12202,инсульт,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q2081889,Владимир Александрович Яворивский,http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q3141760,"Эпик, Григорий Данилович",http://www.wikidata.org/entity/Q2664713,Сандармох,Point(34.679444444 62.887777777),http://www.wikidata.org/entity/Q855919,насильственная смерть,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q3847390,Юрий Клен,http://www.wikidata.org/entity/Q2749,Аугсбург,Point(10.898333333 48.371666666),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q3887704,"Плужник, Евгений Павлович",http://www.wikidata.org/entity/Q205711,Соловецкие острова,Point(35.800555555 65.104166666),http://www.wikidata.org/entity/Q3739104,ненасильственная смерть,http://www.wikidata.org/entity/Q12204,туберкулёз,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q4141697,"Голованивский, Савва Евсеевич",http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q4056018,Александр Иванович Авраменко,http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q4161652,"Димаров, Анатолий Андреевич",http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q2993752,"Гуцало, Евгений Филиппович",http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q4073559,Ашуг Алы Гызылвенкли,http://www.wikidata.org/entity/Q2650168,Макенис,Point(45.610833 40.123889),,,http://www.wikidata.org/entity/Q2070979,старение,http://www.wikidata.org/entity/Q2650168,Макенис,Point(45.610833 40.123889)
http://www.wikidata.org/entity/Q3890314,"Тютюнник, Григор Михайлович",http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),http://www.wikidata.org/entity/Q10737,самоубийство,http://www.wikidata.org/entity/Q175111,повешение,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q3893509,"Васильченко, Степан Васильевич",http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q2628029,"Тычина, Павло Григорьевич",http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q3386224,"Кундзич, Алексей Леонардович",http://www.wikidata.org/entity/Q128499,Ялта,Point(34.155277777 44.499444444),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q4141934,"Головко, Андрей Васильевич",http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q4080597,"Бедзик, Юрий Дмитриевич",http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q3920380,"Киселёв, Геннадий Васильевич",http://www.wikidata.org/entity/Q2280,Минск,Point(27.561837 53.902246),,,,,http://www.wikidata.org/entity/Q2657160,Кальварийское кладбище,Point(27.503888888 53.908333333)
http://www.wikidata.org/entity/Q3887704,"Плужник, Евгений Павлович",http://www.wikidata.org/entity/Q205711,Соловецкие острова,Point(35.883333333 65.083333333),http://www.wikidata.org/entity/Q3739104,ненасильственная смерть,http://www.wikidata.org/entity/Q12204,туберкулёз,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q3849104,Степан Иванович Олейник,http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q2652682,"Билаш, Александр Иванович",http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q2791905,Вячеслав Владимирович Адамчик,http://www.wikidata.org/entity/Q2280,Минск,Point(27.561837 53.902246),,,,,http://www.wikidata.org/entity/Q2657160,Кальварийское кладбище,Point(27.503888888 53.908333333)
http://www.wikidata.org/entity/Q4162680,"Дмитерко, Любомир Дмитриевич",http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q2638198,Максим Фаддеевич Рыльский,http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q3847375,"Руденко, Николай Данилович",http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q2631374,Остап Вишня,http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q3917650,Михаил Афанасьевич Стельмах,http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q4321746,"Нишнианидзе, Шота Георгиевич",http://www.wikidata.org/entity/Q994,Тбилиси,Point(44.7925 41.7225),,,,,http://www.wikidata.org/entity/Q2448675,Дидубийский пантеон,Point(44.78555556 41.72916667)
http://www.wikidata.org/entity/Q12361102,"Мянник, Эдуард Янович",http://www.wikidata.org/entity/Q1770,Таллин,Point(24.745 59.437222222),,,,,http://www.wikidata.org/entity/Q2541547,Лесное кладбище,Point(24.870555555 59.469722222)
http://www.wikidata.org/entity/Q12160056,"Тардов, Михаил Семёнович",http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q21641223,"Логвиненко, Виталий Андреевич",http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q665996,"Гнедич, Николай Иванович",http://www.wikidata.org/entity/Q656,Санкт-Петербург,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q2272835,Тихвинское кладбище,Point(30.386111111 59.922777777)
http://www.wikidata.org/entity/Q4491437,"Фоменко, Владимир Дмитриевич",http://www.wikidata.org/entity/Q2373220,Старочеркасская,Point(40.036666666 47.242222222),,,,,http://www.wikidata.org/entity/Q2373220,Старочеркасская,Point(40.036666666 47.242222222)
http://www.wikidata.org/entity/Q665996,"Гнедич, Николай Иванович",http://www.wikidata.org/entity/Q649,Москва,Point(30.316666666 59.95),,,,,http://www.wikidata.org/entity/Q2272835,Тихвинское кладбище,Point(30.386111111 59.922777777)
http://www.wikidata.org/entity/Q16378016,Q16378016,http://www.wikidata.org/entity/Q2530813,Азат,Point(45.866666666 40.183333333),,,,,http://www.wikidata.org/entity/Q2530813,Азат,Point(45.866666666 40.183333333)
http://www.wikidata.org/entity/Q12153970,Юрий Смолич,http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q16656793,"Каган, Эли Шоломович",http://www.wikidata.org/entity/Q191061,Гродненская область,Point(25.333333333 53.75),,,,,http://www.wikidata.org/entity/Q2618952,Зельва,Point(24.816666666 53.15)
http://www.wikidata.org/entity/Q553307,"Петерсон, Кристьян Яак",http://www.wikidata.org/entity/Q1773,Рига,Point(24.106944444 56.9475),http://www.wikidata.org/entity/Q3739104,ненасильственная смерть,,,http://www.wikidata.org/entity/Q2077659,Покровское кладбище,Point(24.14 56.968055555)
http://www.wikidata.org/entity/Q4443293,"Стражеско, Николай Дмитриевич",http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),http://www.wikidata.org/entity/Q3739104,ненасильственная смерть,http://www.wikidata.org/entity/Q12152,инфаркт миокарда,http://www.wikidata.org/entity/Q2328791,Лукьяновское кладбище,Point(30.45333333 50.46777778)
http://www.wikidata.org/entity/Q20556629,Q20556629,http://www.wikidata.org/entity/Q994,Тбилиси,Point(44.7925 41.7225),,,,,http://www.wikidata.org/entity/Q2448675,Дидубийский пантеон,Point(44.78555556 41.72916667)
http://www.wikidata.org/entity/Q20556772,Q20556772,http://www.wikidata.org/entity/Q994,Тбилиси,Point(44.7925 41.7225),,,,,http://www.wikidata.org/entity/Q2448675,Дидубийский пантеон,Point(44.78555556 41.72916667)
http://www.wikidata.org/entity/Q20561378,"Коркия, Родион Каленикович",http://www.wikidata.org/entity/Q994,Тбилиси,Point(44.7925 41.7225),,,,,http://www.wikidata.org/entity/Q2448675,Дидубийский пантеон,Point(44.78555556 41.72916667)
http://www.wikidata.org/entity/Q665996,"Гнедич, Николай Иванович",http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q2272835,Тихвинское кладбище,Point(30.386111111 59.922777777)
http://www.wikidata.org/entity/Q18634418,"Кипиани, Эдишер Лаврентьевич",http://www.wikidata.org/entity/Q994,Тбилиси,Point(44.7925 41.7225),,,,,http://www.wikidata.org/entity/Q2448675,Дидубийский пантеон,Point(44.78555556 41.72916667)
http://www.wikidata.org/entity/Q586545,"Пятницкий, Осип Аронович",http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),http://www.wikidata.org/entity/Q8454,смертная казнь,,,http://www.wikidata.org/entity/Q2068654,Коммунарка,Point(37.45583334 55.57916668)
http://www.wikidata.org/entity/Q4402799,"Ряховский, Василий Дмитриевич",http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q2108769,Преображенское кладбище,Point(37.717716666 55.789719444)
http://www.wikidata.org/entity/Q642195,"Наумович, Иван Григорьевич",http://www.wikidata.org/entity/Q15760,Новороссийск,Point(37.766666666 44.716666666),,,,,http://www.wikidata.org/entity/Q2328791,Лукьяновское кладбище,Point(30.45333333 50.46777778)
http://www.wikidata.org/entity/Q20556891,Мариам Гарикули,http://www.wikidata.org/entity/Q994,Тбилиси,Point(44.7925 41.7225),,,,,http://www.wikidata.org/entity/Q2448675,Дидубийский пантеон,Point(44.78555556 41.72916667)
http://www.wikidata.org/entity/Q107018412,Лайма Акуратере,http://www.wikidata.org/entity/Q1773,Рига,Point(24.106944444 56.9475),,,,,http://www.wikidata.org/entity/Q2564167,Лесное кладбище,Point(24.149444444 56.987222222)
http://www.wikidata.org/entity/Q16488428,"Андрияшик, Роман Васильевич",http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q4362843,"Пильский, Пётр Мосевич",http://www.wikidata.org/entity/Q1773,Рига,Point(24.106944444 56.9475),,,,,http://www.wikidata.org/entity/Q2077659,Покровское кладбище,Point(24.14 56.968055555)
http://www.wikidata.org/entity/Q4396503,Егор Фёдорович Розен,http://www.wikidata.org/entity/Q656,Санкт-Петербург,Point(30.316666666 59.95),,,,,http://www.wikidata.org/entity/Q2272835,Тихвинское кладбище,Point(30.386111111 59.922777777)
http://www.wikidata.org/entity/Q4286534,Георгий Мдивани,http://www.wikidata.org/entity/Q994,Тбилиси,Point(44.7925 41.7225),,,,,http://www.wikidata.org/entity/Q2448675,Дидубийский пантеон,Point(44.78555556 41.72916667)
http://www.wikidata.org/entity/Q18342735,Корнилий Яковлевич Тромонин,http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q2534058,Новоспасский монастырь,Point(37.656666666 55.731944444)
http://www.wikidata.org/entity/Q4311436,Александр Александрович Навроцкий,http://www.wikidata.org/entity/Q656,Санкт-Петербург,Point(30.316666666 59.95),,,,,http://www.wikidata.org/entity/Q2495191,Новодевичье кладбище в Санкт-Петербурге,Point(30.325 59.897777777)
http://www.wikidata.org/entity/Q4240917,"Кривулин, Виктор Борисович",http://www.wikidata.org/entity/Q656,Санкт-Петербург,Point(30.316666666 59.95),,,,,http://www.wikidata.org/entity/Q2444377,Смоленское православное кладбище,Point(30.24861111 59.94333333)
http://www.wikidata.org/entity/Q4389792,"Рамонас, Антанас",http://www.wikidata.org/entity/Q216,Вильнюс,Point(25.283333333 54.683333333),,,,,http://www.wikidata.org/entity/Q2362479,Бернардинское кладбище,Point(25.307 54.68)
http://www.wikidata.org/entity/Q20561203,Q20561203,http://www.wikidata.org/entity/Q994,Тбилиси,Point(44.7925 41.7225),,,,,http://www.wikidata.org/entity/Q2448675,Дидубийский пантеон,Point(44.78555556 41.72916667)
http://www.wikidata.org/entity/Q13578482,"Реммельгас, Лембит Аугустович",http://www.wikidata.org/entity/Q1770,Таллин,Point(24.745 59.437222222),,,,,http://www.wikidata.org/entity/Q2541547,Лесное кладбище,Point(24.870555555 59.469722222)
http://www.wikidata.org/entity/Q15184193,"Андресен, Нигол",http://www.wikidata.org/entity/Q13972,Тарту,Point(26.7225 58.38),,,,,http://www.wikidata.org/entity/Q2541547,Лесное кладбище,Point(24.870555555 59.469722222)
http://www.wikidata.org/entity/Q559531,"Перельман, Яков Исидорович",http://www.wikidata.org/entity/Q656,Санкт-Петербург,Point(30.316666666 59.95),,,,,http://www.wikidata.org/entity/Q2097034,Пискарёвское мемориальное кладбище,Point(30.422777777 59.996666666)
http://www.wikidata.org/entity/Q665996,"Гнедич, Николай Иванович",http://www.wikidata.org/entity/Q656,Санкт-Петербург,Point(30.316666666 59.95),,,,,http://www.wikidata.org/entity/Q2272835,Тихвинское кладбище,Point(30.386111111 59.922777777)
http://www.wikidata.org/entity/Q20556788,Q20556788,http://www.wikidata.org/entity/Q994,Тбилиси,Point(44.7925 41.7225),,,,,http://www.wikidata.org/entity/Q2448675,Дидубийский пантеон,Point(44.78555556 41.72916667)
http://www.wikidata.org/entity/Q12408216,Яков Львович Черток,http://www.wikidata.org/entity/Q33935,Тель-Авив,Point(34.78 32.08),,,,,http://www.wikidata.org/entity/Q2597530,Трумпельдор,Point(34.770033 32.075631)
http://www.wikidata.org/entity/Q61457204,Владимир Алексеевич Пидпалый,http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q20561122,Q20561122,http://www.wikidata.org/entity/Q994,Тбилиси,Point(44.7925 41.7225),,,,,http://www.wikidata.org/entity/Q2448675,Дидубийский пантеон,Point(44.78555556 41.72916667)
http://www.wikidata.org/entity/Q15068050,"Каган, Абрам Яковлевич",http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q13554453,"Паэгле, Леон",http://www.wikidata.org/entity/Q1773,Рига,Point(24.106944444 56.9475),,,,,http://www.wikidata.org/entity/Q2564167,Лесное кладбище,Point(24.149444444 56.987222222)
http://www.wikidata.org/entity/Q4303556,"Мосашвили, Илья Онисимович",http://www.wikidata.org/entity/Q994,Тбилиси,Point(44.7925 41.7225),,,,,http://www.wikidata.org/entity/Q2448675,Дидубийский пантеон,Point(44.78555556 41.72916667)
http://www.wikidata.org/entity/Q16408491,"Сяргава, Карл Эрнст",http://www.wikidata.org/entity/Q1770,Таллин,Point(24.745 59.437222222),,,,,http://www.wikidata.org/entity/Q2541547,Лесное кладбище,Point(24.870555555 59.469722222)
http://www.wikidata.org/entity/Q12161509,"Ткач, Дмитрий Васильевич",http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
http://www.wikidata.org/entity/Q12074272,"Ильченко, Александр Елисеевич",http://www.wikidata.org/entity/Q1899,Киев,Point(30.523611111 50.45),,,,,http://www.wikidata.org/entity/Q2630252,Байковое кладбище,Point(30.505833333 50.416666666)
